DF,DL,MUNICIPIO,LOCALIDAD,SECCION,TIPO,CASILLA,UBICACION
2,4,2) MEXICALI,1) MEXICALI,523,C1,523 C1,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C2,523 C2,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C3,523 C3,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C4,523 C4,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C5,523 C5,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C6,523 C6,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C7,523 C7,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C8,523 C8,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C9,523 C9,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C10,523 C10,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,523,C11,523 C11,"ESCUELA PRIMARIA REAL DEL RÍO, AVENIDA SANTO TOMÁS, SIN NÚMERO, FRACCIONAMIENTO REAL DEL RÍO, CÓDIGO POSTAL 21137, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA AZTECAS"
2,4,2) MEXICALI,1) MEXICALI,524,B,524 B,"DOMICILIO PARTICULAR, AVENIDA REVOLUCIÓN, NÚMERO 3063, COLONIA EJIDATARIOS CCI, CÓDIGO POSTAL 21160, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO DE LA PLATA Y CALLE RÍO AMARILLO"
2,4,2) MEXICALI,1) MEXICALI,524,C1,524 C1,"DOMICILIO PARTICULAR, AVENIDA REVOLUCIÓN, NÚMERO 3063, COLONIA EJIDATARIOS CCI, CÓDIGO POSTAL 21160, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO DE LA PLATA Y CALLE RÍO AMARILLO"
2,4,2) MEXICALI,1) MEXICALI,525,B,525 B,"DOMICILIO PARTICULAR, AVENIDA BELGRADO, NÚMERO 2812, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE YUGOSLAVIA Y CALLE NACIONALISTA"
2,4,2) MEXICALI,1) MEXICALI,525,C1,525 C1,"DOMICILIO PARTICULAR, AVENIDA BELGRADO, NÚMERO 2812, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE YUGOSLAVIA Y CALLE NACIONALISTA"
2,4,2) MEXICALI,1) MEXICALI,526,B,526 B,"JARDÍN DE NIÑOS FELIPE RICO ISLAS , AVENIDA BÉLGICA,NÚMERO 2798, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,526,C1,526 C1,"JARDÍN DE NIÑOS FELIPE RICO ISLAS , AVENIDA BÉLGICA,NÚMERO 2798, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,527,B,527 B,"DOMICILIO PARTICULAR, AVENIDA ESPAÑA, NÚMERO 3245, COLONIA GASCA, CÓDIGO POSTAL 21160, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO ESCONDIDO Y RÍO NORTE"
2,4,2) MEXICALI,1) MEXICALI,527,C1,527 C1,"DOMICILIO PARTICULAR, AVENIDA ESPAÑA, NÚMERO 3245, COLONIA GASCA, CÓDIGO POSTAL 21160, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO ESCONDIDO Y RÍO NORTE"
2,4,2) MEXICALI,1) MEXICALI,528,B,528 B,"DOMICILIO PARTICULAR, AVENIDA HUNGRÍA, NÚMERO 2716, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE NACIONALISTA Y CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,528,C1,528 C1,"DOMICILIO PARTICULAR, AVENIDA HUNGRÍA, NÚMERO 2716, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE NACIONALISTA Y CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,528,C2,528 C2,"DOMICILIO PARTICULAR, AVENIDA HUNGRÍA, NÚMERO 2716, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE NACIONALISTA Y CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,529,B,529 B,"DOMICILIO PARTICULAR, CALZADA CONTINENTE EUROPEO, NÚMERO 3026, COLONIA MUNICIPIO LIBRE, CÓDIGO POSTAL 21160, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE RÍO AMARILLO"
2,4,2) MEXICALI,1) MEXICALI,529,C1,529 C1,"DOMICILIO PARTICULAR, CALZADA CONTINENTE EUROPEO, NÚMERO 3026, COLONIA MUNICIPIO LIBRE, CÓDIGO POSTAL 21160, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE RÍO AMARILLO"
2,4,2) MEXICALI,1) MEXICALI,530,B,530 B,"DOMICILIO PARTICULAR, AVENIDA POLONIA, NÚMERO 2844, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO PARANÁ Y YUGOSLAVIA"
2,4,2) MEXICALI,1) MEXICALI,530,C1,530 C1,"DOMICILIO PARTICULAR, AVENIDA POLONIA, NÚMERO 2844, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO PARANÁ Y YUGOSLAVIA"
2,4,2) MEXICALI,1) MEXICALI,531,B,531 B,"ESCUELA SECUNDARIA NÚMERO 21 PLAN DE AYALA TURNO MATUTINO, AVENIDA RUMANIA, SIN NÚMERO, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO CLAUDIA Y CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,531,C1,531 C1,"ESCUELA SECUNDARIA NÚMERO 21 PLAN DE AYALA TURNO MATUTINO, AVENIDA RUMANIA, SIN NÚMERO, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLE RÍO CLAUDIA Y CALZADA LUIS ECHEVERRÍA ÁLVAREZ"
2,4,2) MEXICALI,1) MEXICALI,532,B,532 B,"JARDÍN DE NIÑOS JOSÉ DOLORES GARCÍA VALENZUELA, AVENIDA MÉDICOS, SIN NÚMERO, AMPLIACIÓN POPULAR NACIONALISTAS, CODIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLES RÍO AMAZONAS Y RÍO AMARILLO"
2,4,2) MEXICALI,1) MEXICALI,532,C1,532 C1,"JARDÍN DE NIÑOS JOSÉ DOLORES GARCÍA VALENZUELA, AVENIDA MÉDICOS, SIN NÚMERO, AMPLIACIÓN POPULAR NACIONALISTAS, CODIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ENTRE CALLES RÍO AMAZONAS Y RÍO AMARILLO"
2,4,2) MEXICALI,1) MEXICALI,533,B,533 B,"ESCUELA PRIMARIA LIBERTADORES; ESCUELA PRIMARIA VIRGINIA ORTEGA VILLA, CALLE RÍO CLAUDIA, SIN NÚMERO, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA ODONTÓLOGOS"
2,4,2) MEXICALI,1) MEXICALI,533,C1,533 C1,"ESCUELA PRIMARIA LIBERTADORES; ESCUELA PRIMARIA VIRGINIA ORTEGA VILLA, CALLE RÍO CLAUDIA, SIN NÚMERO, COLONIA NACIONALISTA, CÓDIGO POSTAL 21165, MEXICALI, BAJA CALIFORNIA, ESQUINA CON AVENIDA ODONTÓLOGOS"
2,4,2) MEXICALI,1) MEXICALI,534,B,534 B,"CENTRO DE ESTUDIOS TECNOLÓGICOS INDUSTRIAL Y DE SERVICIOS NÚMERO 18, CALZADA LÁZARO CÁRDENAS, SIN NÚMERO, COLONIA GRANJAS VIRREYES, CÓDIGO POSTAL 21190, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE RÍO PARANÁ"
2,4,2) MEXICALI,1) MEXICALI,534,C1,534 C1,"CENTRO DE ESTUDIOS TECNOLÓGICOS INDUSTRIAL Y DE SERVICIOS NÚMERO 18, CALZADA LÁZARO CÁRDENAS, SIN NÚMERO, COLONIA GRANJAS VIRREYES, CÓDIGO POSTAL 21190, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE RÍO PARANÁ"
2,4,2) MEXICALI,1) MEXICALI,534,C2,534 C2,"CENTRO DE ESTUDIOS TECNOLÓGICOS INDUSTRIAL Y DE SERVICIOS NÚMERO 18, CALZADA LÁZARO CÁRDENAS, SIN NÚMERO, COLONIA GRANJAS VIRREYES, CÓDIGO POSTAL 21190, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE RÍO PARANÁ"
2,4,2) MEXICALI,1) MEXICALI,535,B,535 B,"CENTRO COMERCIAL VIRREYES, ENTRADA POR SECCIÓN 1, CALLE RÍO DANUBIO, SIN NÚMERO, COLONIA GRANJAS VIRREYES, CÓDIGO POSTAL 21190, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA RÍO SENA Y CALLE PRIMAVERA"
2,4,2) MEXICALI,1) MEXICALI,536,B,536 B,"DOMICILIO PARTICULAR, AVENIDA GENERAL JESÚS MARÍA GARZA , NÚMERO 1827, COLONIA AMPLIACIÓN VICENTE GUERRERO, CÓDIGO POSTAL 21297, MEXICALI, BAJA CALIFORNIA, ENTRE PROLONGACIÓN HEROICO COLEGIO MILITAR Y CALLE GENERAL JUAN PABLO ANAYA"
2,4,2) MEXICALI,1) MEXICALI,536,C1,536 C1,"DOMICILIO PARTICULAR, AVENIDA GENERAL JESÚS MARÍA GARZA , NÚMERO 1827, COLONIA AMPLIACIÓN VICENTE GUERRERO, CÓDIGO POSTAL 21297, MEXICALI, BAJA CALIFORNIA, ENTRE PROLONGACIÓN HEROICO COLEGIO MILITAR Y CALLE GENERAL JUAN PABLO ANAYA"
2,4,2) MEXICALI,1) MEXICALI,537,B,537 B,"SPEED BY NENAS FRUTERIA , AVENIDA GENERAL MELCHOR MÚZQUIZ, NÚMERO 1793, COLONIA VICENTE GUERRERO, CÓDIGO POSTAL 21297, MEXICALI, BAJA CALIFORNIA, ESQUINA CON PROLONGACIÓN HEROICO COLEGIO MILITAR"
2,4,2) MEXICALI,1) MEXICALI,537,C1,537 C1,"SPEED BY NENAS FRUTERIA , AVENIDA GENERAL MELCHOR MÚZQUIZ, NÚMERO 1793, COLONIA VICENTE GUERRERO, CÓDIGO POSTAL 21297, MEXICALI, BAJA CALIFORNIA, ESQUINA CON PROLONGACIÓN HEROICO COLEGIO MILITAR"
2,4,2) MEXICALI,1) MEXICALI,538,B,538 B,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,C1,538 C1,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,C2,538 C2,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,C3,538 C3,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,C4,538 C4,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,C5,538 C5,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,C6,538 C6,"ESCUELA PRIMARIA CENTENARIO DE MEXICALI MATUTINA, CALLE DE LOS BASTIONES, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY SEGUNDA ETAPA, CÓDIGO POSTAL 21354, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA MAYRÁN Y AVENIDA DE LOS JUGLARES"
2,4,2) MEXICALI,1) MEXICALI,538,EX1,538 EX1,"ESCUELA SECUNDARIA GRAL 10 OCTAVIO PAZ , CALLE CATARATAS DEL NIÁGARA Y LAGUNA XOCHIMILCO, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY, CÓDIGO POSTAL 21380, MEXICALI, BAJA CALIFORNIA, ENTRE CALZADA LAGUNA XOCHIMILCO Y DEL FRUTO"
2,4,2) MEXICALI,1) MEXICALI,538,EX1C1,538 EX1C1,"ESCUELA SECUNDARIA GRAL 10 OCTAVIO PAZ , CALLE CATARATAS DEL NIÁGARA Y LAGUNA XOCHIMILCO, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY, CÓDIGO POSTAL 21380, MEXICALI, BAJA CALIFORNIA, ENTRE CALZADA LAGUNA XOCHIMILCO Y DEL FRUTO"
2,4,2) MEXICALI,1) MEXICALI,538,EX1C2,538 EX1C2,"ESCUELA SECUNDARIA GRAL 10 OCTAVIO PAZ , CALLE CATARATAS DEL NIÁGARA Y LAGUNA XOCHIMILCO, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY, CÓDIGO POSTAL 21380, MEXICALI, BAJA CALIFORNIA, ENTRE CALZADA LAGUNA XOCHIMILCO Y DEL FRUTO"
2,4,2) MEXICALI,1) MEXICALI,538,EX1C3,538 EX1C3,"ESCUELA SECUNDARIA GRAL 10 OCTAVIO PAZ , CALLE CATARATAS DEL NIÁGARA Y LAGUNA XOCHIMILCO, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY, CÓDIGO POSTAL 21380, MEXICALI, BAJA CALIFORNIA, ENTRE CALZADA LAGUNA XOCHIMILCO Y DEL FRUTO"
2,4,2) MEXICALI,1) MEXICALI,538,EX1C4,538 EX1C4,"ESCUELA SECUNDARIA GRAL 10 OCTAVIO PAZ , CALLE CATARATAS DEL NIÁGARA Y LAGUNA XOCHIMILCO, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY, CÓDIGO POSTAL 21380, MEXICALI, BAJA CALIFORNIA, ENTRE CALZADA LAGUNA XOCHIMILCO Y DEL FRUTO"
2,4,2) MEXICALI,1) MEXICALI,538,EX1C5,538 EX1C5,"ESCUELA SECUNDARIA GRAL 10 OCTAVIO PAZ , CALLE CATARATAS DEL NIÁGARA Y LAGUNA XOCHIMILCO, SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL REY, CÓDIGO POSTAL 21380, MEXICALI, BAJA CALIFORNIA, ENTRE CALZADA LAGUNA XOCHIMILCO Y DEL FRUTO"
2,4,2) MEXICALI,1) MEXICALI,538,EX2,538 EX2,"ESCUELA PRIMARIA REPÚBLICA DE VENEZUELA , AVENIDA TOMAS BELENDEZ, NÚMERO 625, COLONIA ESTEBAN CANTÚ, CÓDIGO POSTAL 21320, MEXICALI, BAJA CALIFORNIA, CASI ESQUINA CON CALZADA HÉCTOR TERÁN TERÁN"
2,4,2) MEXICALI,1) MEXICALI,538,EX2C1,538 EX2C1,"ESCUELA PRIMARIA REPÚBLICA DE VENEZUELA , AVENIDA TOMAS BELENDEZ, NÚMERO 625, COLONIA ESTEBAN CANTÚ, CÓDIGO POSTAL 21320, MEXICALI, BAJA CALIFORNIA, CASI ESQUINA CON CALZADA HÉCTOR TERÁN TERÁN"
2,4,2) MEXICALI,1) MEXICALI,538,EX2C2,538 EX2C2,"ESCUELA PRIMARIA REPÚBLICA DE VENEZUELA , AVENIDA TOMAS BELENDEZ, NÚMERO 625, COLONIA ESTEBAN CANTÚ, CÓDIGO POSTAL 21320, MEXICALI, BAJA CALIFORNIA, CASI ESQUINA CON CALZADA HÉCTOR TERÁN TERÁN"
2,4,2) MEXICALI,1) MEXICALI,538,EX2C3,538 EX2C3,"ESCUELA PRIMARIA REPÚBLICA DE VENEZUELA , AVENIDA TOMAS BELENDEZ, NÚMERO 625, COLONIA ESTEBAN CANTÚ, CÓDIGO POSTAL 21320, MEXICALI, BAJA CALIFORNIA, CASI ESQUINA CON CALZADA HÉCTOR TERÁN TERÁN"
2,4,2) MEXICALI,1) MEXICALI,538,EX2C4,538 EX2C4,"ESCUELA PRIMARIA REPÚBLICA DE VENEZUELA , AVENIDA TOMAS BELENDEZ, NÚMERO 625, COLONIA ESTEBAN CANTÚ, CÓDIGO POSTAL 21320, MEXICALI, BAJA CALIFORNIA, CASI ESQUINA CON CALZADA HÉCTOR TERÁN TERÁN"
2,4,2) MEXICALI,1) MEXICALI,538,EX2C5,538 EX2C5,"ESCUELA PRIMARIA REPÚBLICA DE VENEZUELA , AVENIDA TOMAS BELENDEZ, NÚMERO 625, COLONIA ESTEBAN CANTÚ, CÓDIGO POSTAL 21320, MEXICALI, BAJA CALIFORNIA, CASI ESQUINA CON CALZADA HÉCTOR TERÁN TERÁN"
2,4,2) MEXICALI,1) MEXICALI,539,B,539 B,"ESCUELA PRIMARIA VICENTE SUÁREZ; ESCUELA PRIMARIA AMÉRICA OROPEZA MEZA, AVENIDA GENERAL HERMENEGILDO CUENCA DÍAZ, SIN NÚMERO, COLONIA VICENTE GUERRERO, CÓDIGO POSTAL 21297, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDAS GENERAL MIGUEL BARRAGÁN Y GENERAL MANUEL DE"
2,4,2) MEXICALI,1) MEXICALI,539,C1,539 C1,"ESCUELA PRIMARIA VICENTE SUÁREZ; ESCUELA PRIMARIA AMÉRICA OROPEZA MEZA, AVENIDA GENERAL HERMENEGILDO CUENCA DÍAZ, SIN NÚMERO, COLONIA VICENTE GUERRERO, CÓDIGO POSTAL 21297, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDAS GENERAL MIGUEL BARRAGÁN Y GENERAL MANUEL DE"
2,4,2) MEXICALI,33) SANTA ISABEL,541,B,541 B,"ESCUELA PRIMARIA JOSÉ MARÍA IGLESIAS TURNO MATUTINO, AVENIDA ATOTONILCO, SIN NÚMERO, COLONIA SAN JOSÉ, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE TULANCINGO"
2,4,2) MEXICALI,33) SANTA ISABEL,541,C1,541 C1,"ESCUELA PRIMARIA JOSÉ MARÍA IGLESIAS TURNO MATUTINO, AVENIDA ATOTONILCO, SIN NÚMERO, COLONIA SAN JOSÉ, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE TULANCINGO"
2,4,2) MEXICALI,33) SANTA ISABEL,541,C2,541 C2,"ESCUELA PRIMARIA JOSÉ MARÍA IGLESIAS TURNO MATUTINO, AVENIDA ATOTONILCO, SIN NÚMERO, COLONIA SAN JOSÉ, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE TULANCINGO"
2,4,2) MEXICALI,33) SANTA ISABEL,541,C3,541 C3,"ESCUELA PRIMARIA JOSÉ MARÍA IGLESIAS TURNO MATUTINO, AVENIDA ATOTONILCO, SIN NÚMERO, COLONIA SAN JOSÉ, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE TULANCINGO"
2,4,2) MEXICALI,33) SANTA ISABEL,541,C4,541 C4,"ESCUELA PRIMARIA JOSÉ MARÍA IGLESIAS TURNO MATUTINO, AVENIDA ATOTONILCO, SIN NÚMERO, COLONIA SAN JOSÉ, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ESQUINA CON CALLE TULANCINGO"
2,4,2) MEXICALI,33) SANTA ISABEL,542,B,542 B,"ESCUELA PRIMARIA RURAL SENADOR BELISARIO DOMÍNGUEZ, AVENIDA URANO, SIN NÚMERO, COLONIA SANTA ISABEL, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ENTRE CALLES DEL SOL Y GALAXIA"
2,4,2) MEXICALI,33) SANTA ISABEL,542,C1,542 C1,"ESCUELA PRIMARIA RURAL SENADOR BELISARIO DOMÍNGUEZ, AVENIDA URANO, SIN NÚMERO, COLONIA SANTA ISABEL, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ENTRE CALLES DEL SOL Y GALAXIA"
2,4,2) MEXICALI,33) SANTA ISABEL,542,C2,542 C2,"ESCUELA PRIMARIA RURAL SENADOR BELISARIO DOMÍNGUEZ, AVENIDA URANO, SIN NÚMERO, COLONIA SANTA ISABEL, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ENTRE CALLES DEL SOL Y GALAXIA"
2,4,2) MEXICALI,33) SANTA ISABEL,542,C3,542 C3,"ESCUELA PRIMARIA RURAL SENADOR BELISARIO DOMÍNGUEZ, AVENIDA URANO, SIN NÚMERO, COLONIA SANTA ISABEL, CÓDIGO POSTAL 21139, MEXICALI, BAJA CALIFORNIA, ENTRE CALLES DEL SOL Y GALAXIA"
2,4,2) MEXICALI,33) SANTA ISABEL,543,B,543 B,"ESCUELA PRIMARIA HERMANOS FLORES MAGÓN, CALLE ZACATECAS, SIN NÚMERO, COLONIA EL PARAÍSO, CÓDIGO POSTAL 21138, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA DE LA ASUNCIÓN Y AVENIDA DE LAS CANDELAS"
2,4,2) MEXICALI,33) SANTA ISABEL,543,C1,543 C1,"ESCUELA PRIMARIA HERMANOS FLORES MAGÓN, CALLE ZACATECAS, SIN NÚMERO, COLONIA EL PARAÍSO, CÓDIGO POSTAL 21138, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA DE LA ASUNCIÓN Y AVENIDA DE LAS CANDELAS"
2,4,2) MEXICALI,33) SANTA ISABEL,543,C2,543 C2,"ESCUELA PRIMARIA HERMANOS FLORES MAGÓN, CALLE ZACATECAS, SIN NÚMERO, COLONIA EL PARAÍSO, CÓDIGO POSTAL 21138, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA DE LA ASUNCIÓN Y AVENIDA DE LAS CANDELAS"
2,4,2) MEXICALI,33) SANTA ISABEL,543,C3,543 C3,"ESCUELA PRIMARIA HERMANOS FLORES MAGÓN, CALLE ZACATECAS, SIN NÚMERO, COLONIA EL PARAÍSO, CÓDIGO POSTAL 21138, MEXICALI, BAJA CALIFORNIA, ENTRE AVENIDA DE LA ASUNCIÓN Y AVENIDA DE LAS CANDELAS"
2,4,2) MEXICALI,33) SANTA ISABEL,545,B,545 B,"ESCUELA PRIMARIA GENERAL MANUEL DOBLADO, AVENIDA ANTARES, SIN NÚMERO, COLONIA EL REFUGIO, CÓDIGO POSTAL 21139, MEXICALI BAJA CALIFORNIA, ESQUINA CON CALLE AEROLITO"
2,4,2) MEXICALI,33) SANTA ISABEL,545,C1,545 C1,"ESCUELA PRIMARIA GENERAL MANUEL DOBLADO, AVENIDA ANTARES, SIN NÚMERO, COLONIA EL REFUGIO, CÓDIGO POSTAL 21139, MEXICALI BAJA CALIFORNIA, ESQUINA CON CALLE AEROLITO"
